,data privacy,security features,app installation,registration,loading speed,feature accessibility,ads,maintenance,transaction speed,transaction approval,transaction legitimacy,transaction fees,transaction flexibility,customer service,user friendliness,loan interest,savings interest,leniency,user incentives,review_rating
5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5270,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
5271,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5278,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
5280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5282,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4
5283,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
5284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5292,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5
5293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5296,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
5297,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
5298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
5301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
5302,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
5304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5305,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5307,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5309,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5314,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
5315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5323,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
5324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5326,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5327,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5329,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5
5330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5331,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5
5332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5336,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
5345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5346,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5348,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5
5349,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5356,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5360,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5361,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5363,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
5364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5
5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
5367,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
5374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
5375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5378,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5
5379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
5380,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
5381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5383,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5385,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,5
5389,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5390,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
5391,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5400,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5403,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
5422,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5423,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5
5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5430,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5432,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5436,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5
5439,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5441,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
5442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5
5447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5456,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5457,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5460,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5462,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
5463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
5466,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5468,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5469,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
5470,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
5480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4
5482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5483,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5486,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5488,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5489,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
5501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5502,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5505,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5
5506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5507,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5509,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5510,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5512,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
5514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
5516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5522,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5525,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
5526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
5530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5
5533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5534,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
5535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5536,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
5540,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5545,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5
5547,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5
5552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5554,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5557,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5558,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
5560,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5562,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
5563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
5565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
5566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5570,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5571,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
5575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
5576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5
5578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
5579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5580,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
5583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
5587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3
5588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
