google translate review_text_value,review_text,review_rating,review_likes,application_id,review_datetime_utc,constructive,constructive_review,This review is about...
Hard to get past the ID Scan. No matter how many times I try to scan my ID. It keeps saying try again.,Hard to get past the ID Scan. No matter how many times I try to scan my ID. It keeps saying try again.,1,5,ph.com.gotyme,2023-05-30 00:56:34,1,1,
thank you mr.cash your legit leading online and reliable and trustworthy.,thank you mr.cash your legit leading online and reliable and trustworthy.,5,0,u.money.spend,2023-10-04 04:31:18,1,1,
"This app is very helpful for anyone who wants to save money, and you can also use this when buying groceries to earn points.","This app is very helpful for anyone who wants to save money, and you can also use this when buying groceries to earn points.",5,3,ph.com.gotyme,2023-03-31 15:14:11,1,1,
Its a good app.... A good way to borrow money...,Its agood app.... A good way to borrow money...,5,0,com.tonik.mobile,2023-08-02 03:29:37,1,1,
This is better than the new one. Straightforward and lightweight. Although missing the new security features. I find the UI/UX of this app more convenient.,This is better than the new one. Straightforward and lightweight. Though missing the new security features. I find the UI/UX of this app more convenient.,5,1,com.fronde.mbanking.android.pckg.bpi,2018-11-29 03:35:33,1,1,
"High interest, keeepsss calling😆 even u dont loan to them anymore.. Scam lending company... so don't continue","High interest, keeepsss calling😆 even u dont loan to them anymore.. Scam lending company... so wag mo ng ituloyyy",1,0,ph.onlineloans.mobile.android,2023-09-26 04:47:35,1,1,
it's nice and very easy to apply loan...,it's nice and very easy to apply loan...,4,0,ph.zippeso.online.cash.loan,2023-09-11 00:05:41,1,1,
SLOW APP. the old one is better. Trash app. You were paid a lot for this app. Wastes. This is the only app that I always encounter an issue with. So much garbage.,SLOW APP. the old one is better.Trash app. Binayaran kayo ng malaki tas ganito app nyo. Mga bpasura. Eto lang yung app na lagi nako nakakaencounter ng issue. Sobrang basura.,1,0,ph.com.metrobank.mcc.mbonline,2023-09-25 13:37:42,1,1,
Easy to access,Easy to access,5,0,com.aub.hellopagibig,2022-10-30 01:42:58,1,1,
simple to navigate not complicated. Thank you seabank,simple to navigate not complicated.Thank you seabank,5,0,ph.seabank.seabank,2023-06-05 02:16:58,1,1,
Always unable on weekends.. can't withdraw when needed..,Palaging unable kapag weekend.. di mkawidraw kapag kailangan..,1,0,com.dwidasa.cb.mb.android,2023-05-12 22:57:28,1,1,
fast and reliable app,fast and reliable app,5,0,ph.zippeso.online.cash.loan,2023-09-14 09:11:07,1,1,
"This app is funny,...easy to fill up and fast disbursement although very low amount but still acceptable..maybe next reloan will give higher amount and long duration...","This app is funny,...easy to fill up and fast disbursement although very low amount but still acceptable..maybe next reloan will give higher amount and long duration...",5,0,ph.pesoredee.mobile.android,2023-10-10 17:49:06,1,1,
One of the best electronic banks in the Philippines,One of the best electronic banks in the Philippines,5,0,ph.seabank.seabank,2023-08-30 12:11:30,1,1,
"This apps helps me when I needed an urgent money, their process is fast and their offer is very good right away because they offer me the interest and loan terms, you will be satisfied when you need urgent money. So I recommend you this lending app.","This apps helps me when I needed a urgent money, mabilis ang process nila and their offer grabe ang ganda agad bg offer nila saken yung interest at loan terms is masasatisfied ka kapag need mo ng urgent money. So I recommend you this lending app.",5,0,com.liang.chan,2023-06-08 12:13:49,1,1,
I had to change my review on this app since it only collects information and does not approve even with additional documents.,I had to change my review on this app since it only collects information and does not approve even with additional documents.,1,0,com.tmart.pesoq,2023-09-25 08:25:48,1,1,
I got disapprove for revicredit for no reasons The worst is the customer service is very poor no to mention that they are not cleared with the revi credit why my application was denied for the second time,I got disapprove for revicredit for no reasons Ang worst is the customer service is very poor no to mention that they are not cleared with the revi credit why my application was denied for the second time,1,0,com.cimbph.app2022,2023-08-30 01:49:29,1,1,
Rude txt messages from the agents... even though its not yet the due date they will keep sending rude txt messages to you... very unprofessional,Rude txt messages from the agents... even though its not yet the due date they will keep sending rude txt messages to you... very unprofessional,1,0,ph.zippeso.online.cash.loan,2023-10-04 06:28:27,1,1,
TO THOSE WHO WANT TO USE THIS APP PLEASE DO YOUR RESEARCH 1. YOU HAVE A PRE APPROVED AMOUNT OF 10K BUT DO YOU NEED A DEPOSIT OF 9800 FIRST? are you crazy? 2. CUSTOMER SERVICE REPS ARE ALL RUDE 3. THE GOOD COMMENTS HERE ARE THEIR STAFF AND MG DEVELOPERS/PARTNERS OF THIS APP.. THEY WILL POST GOOD COMMENTS TO ENCOURAGE YOU AND GET YOU DOWN 4. THINK YOU WILL APPROVE TEN THOUSANDS BUT YOU NEED TO GIVE THEM 9800 BEFORE RELEASING THEM 10K HOYYYY,"TO THOSE WHO WANT TO USE THIS APP PLEASE DO YOUR RESEARCH 1. MAY PRE APPROVED AMOUNT KA NA 10K PERO KELANGAN MO DAW MUNANG MAG DEPOSIT SAKNILA NG 9800? nahihibang ba kayo? 2. CUSTOMER SERVICE REPS ARE ALL RUDE 3. UNG MGA GOOD COMMENTS DITO, MGA STAFFS NILA YAN AT MG DEVELOPERS/PARTNERS NG APP NA ITO.. MAGPOPOST SILA NG MAGANDANG COMMENTS PARA HIKAYATIN KAY0 AT MABUDOL 4. MAGISIP KAYO, AAPRUBAHAN KAY0 NH SAMPUNG LIBO PERO KELANGAN MO SILANG BIGYAN NG 9800 BAGO IRELEASE ANG 10K HOYYYY",1,0,com.mocasa.ph,2022-08-17 14:06:04,1,1,
Doesn't work on my phone even after multiple reinstalls. App force closes upon launch. Just scrap this app and retain thr BDO Digital one. This is trash.,Doesn't work on my phone even after multiple reinstalls. App force closes upon launch. Just scrap this app and retain thr BDO Digital one. This is trash.,1,0,ph.com.bdo.retail,2023-10-01 03:21:09,1,1,
Not too bad. Sometimes I really need money. This small loan can be used just right. I support it.,Not too bad. Sometimes I really need money. This small loan can be used just right. I support it.,5,0,com.liang.chan,2023-08-16 15:58:07,1,1,
I don't like the new version of the psbank mobile app. I can no longer see the available balance in my account. Can you please update to show the available balance in the dashboard?,I don't like the new version of the psbank mobile app. I can no longer see the available balance in my account. Can you please update to show the available balance in the dashboard?,1,0,ph.com.psbankonline,2022-04-08 04:37:32,1,1,
"THE BEST MOBILE BANKING SO FAR. FAST, EASY, SAFE.","THE BEST MOBILE BANKING SO FAR. FAST, EASY, SAFE.",5,0,ph.seabank.seabank,2023-05-01 12:12:32,1,1,
nice experience its easy to access my account even if im here abroad..,nice experience its easy to access my account even if im here abroad..,5,0,com.fronde.mbanking.android.pckg.bpi,2019-03-20 12:56:05,1,1,
Always having an error even though you enter the right password even the pin,Always having an error even though you enter the right password even the pin,1,20,com.banko.cm,2022-09-03 16:38:04,1,1,
"I think Google should penalize developers and companies who release apps like this. It's like they just release a very unstable and unreliable software and let potential customers become beta testers. AAMOF, I think they let users even become alpha testers. Tried to create account. First thing the app asks is your cell number. Once you put it, it will say to verify via OTP. Tried 4 times. NONE OF THE OTPs WORK! Total waste of time good for nothing app. Please UnionBank, don't ruin Citi. PLEASE","I think Google should penalize developers and companies who release apps like this. It's like they just release a very unstable and unreliable software and let potential customers become beta testers. AAMOF, I think they let users even become alpha testers. Tried to create account. First thing the app asks is your cell number. Once you put it, it will say to verify via OTP. Tried 4 times. NONE OF THE OTPs WORK! Total waste of time good for nothing app. Please UnionBank, do not ruin Citi. PLEASE",1,0,ph.uniondigital.superapp,2023-10-06 03:06:42,1,1,
When it comes to safety and security GoTyme is the only one I can count on...Highly recommended👍👍...worry less really👍,When it comes to safety and security GoTyme lang Ang maaasahan ko ...Highly recommended👍👍...worry less talaga👍,5,1,ph.com.gotyme,2023-06-22 12:04:58,1,1,
It's great for opening an account to find what's your savings left.,It's Great for opening an account to find what's your saving left.,4,0,com.fronde.mbanking.android.pckg.bpi,2018-11-04 08:49:42,1,1,
"Great, just finished filling out the profile and soon a lender was recommended to me. It's a bit like Ctrip in the lending industry, not bad. You can apply for a loan on your mobile phone, and it is very convenient to borrow money.","Great, just finished filling out the profile and soon a lender was recommended to me. It's a bit like Ctrip in the lending industry, not bad. You can apply for a loan on your mobile phone, and it is very convenient to borrow money.",5,339,com.liang.chan,2023-07-04 08:03:17,1,1,
super fast approval. it can be possible for emergency loans,super fast approval nya. pwedeng pwede sa mga emergency loan talaga,5,0,com.wow.pera,2023-10-03 05:24:53,1,1,
it's been days since it says system unavailable. i can't use it when emergency occurs.,it's been days since it says system unavailable. i can't use it when emergency occurs.,1,0,com.dwidasa.cb.mb.android,2023-06-09 03:25:03,1,1,
"Scam. Loan approved. But no loan limit because of their system. Stupid app. Scam, scam, scam. I don't recommend using this app.","Scam. Loan approved daw. But no loan limit because of their system. Stupid app. Scam, scam, scam. I don't recommend using this app.",1,0,loan.weloanpro.kbxj,2023-05-01 09:09:37,1,1,
This app is horrible! Didn't send advance notification for updates. In times of important needs can't access because no advance notification!,This apps is horible! Didnt send advance notification for updates. In times of important needs can't access because no advance notification!,1,0,com.securitybank.online,2023-04-08 01:31:21,1,1,
Very slow to open every transaction loads like hell. What if there is an emergency I need to waste my time just to wait to complete this damn transaction.,Very slow to open every transactions loads like hell. What if theres an emergency I need to waste my time just to wait to complete this damn transaction.,1,2,com.dwidasa.cb.mb.android,2023-08-22 02:27:42,1,1,
"i can't access my account it says it has been logged in to another phone. my account still has money. very poor security and privacy,👿","i can't access my account it says it has been logged in to other phone. my account still have money. very poor security and privacy ,👿",1,0,ph.komo.app,2022-07-01 13:17:01,1,1,
Excellent UI. Excellent notifications for every transaction. Better than traditional mobile banking apps here in ph. 💯,Excellent UI. Excellent notifications for every transactions. Better than traditional mobile banking apps here in ph. 💯,5,4,ph.komo.app,2021-01-04 03:13:31,1,1,
The app is good but most of the time it is under maintenance rather than serving its purpose,The app is good but most of the time it is under maintenance rather than serving its purpose,2,5,com.dwidasa.cb.mb.android,2022-11-20 22:19:39,1,1,
What I love about CIMB is the fact that I can transfer to any local bank for free...the app is easy to use too. And tbh I rarely experience errors or issues!,What I love about CIMB is the fact that I can transfer to any local bank for free...the app is easy to use too. And tbh I rarely experience errors or issues!,5,0,com.cimbph.app2022,2023-06-17 14:15:50,1,1,
Trusted and big help..,Trusted and big help..,5,0,com.juanhand.fast.cash.peso.loan.app,2023-10-08 07:03:04,1,1,
"it is always lagging and takes forever to load, cant even uae it properly","it is always lagging at takes forever to load, cant even uae it properly",2,3,ph.komo.app,2023-09-11 09:54:35,1,1,
legit and fast service,legit and fast service,2,0,hb.xinxinxr.vip,2023-06-22 02:21:42,1,1,
I hope there is an option to cash in using a debit or credit card.,Sana may option na pwede mag cash in gamit ang debit or credit card.,3,0,com.palawanpay.ewallet,2023-05-03 04:38:45,1,1,
Fast easy loan ..great help!,Fast easy loan ..great help!,5,0,ph.homecredit.myhomecredit,2023-09-26 06:54:51,1,1,
"I really like this app, so easy to use at all. It simplified my banking experience! Now I experience to have a bank without leaving my house (no need to line up at banks) in just a minute, I can save and invest too through this app.","I really like this app, so easy to use at all. It simplified my banking experience! Now I experience to have a bank without leaving my house (no need to pila na sa banks) in just a minutes, I can save and invest too through this app.",5,3,ph.com.gotyme,2023-03-31 11:45:04,1,1,
"The best of all banks. Hope the interest will not lower down to 5%. I always recommend this to my friends and families. Keep it up Seabank, rooting for you.","The best of all banks. Hope the interest will not lower down to 5% . I always recommend this to my friends and families. Keep it up Seabank, rooting for you.",5,1,ph.seabank.seabank,2023-01-11 05:18:47,1,1,
It is giving me stress. I would give you zero stars if this feedback could. Just opening the app gives me anxiety. Almost an hour waiting and still I can't open the app. Mobile banking should be CONVENIENT in times like this. This app was way better before. Fix the app!!!!! This triggers my anxiety! Your app sucks when there will be an emergency! And don't try telling me that your app is working fine 'cause it's NOT! I even tried common troubleshooting and still doesn't work!,It is giving me stress. I would give you zero star if this feedback could. Just opening the app gives me anxiety. Almost an hour waiting and still I cant open the app. Mobile banking should be CONVENIENT in times like this. This app was way better before. Fix the app!!!!! This triggers my anxiety! Your app sucks when there will be an emergency! And don't try telling me that your app is working fine 'cause it's NOT! I even tried common troubleshooting and still doesn't works!,1,3,ph.com.psbankonline,2021-04-20 17:12:31,1,1,
There personnel who takes call is very accomodating ragards on mobile app very beautiful feature i don't experience any problem on it...keep up the good work UNO.. #unodigital #my no.1 bank,There personnel who takes call is very accomodating ragards on mobile app very beautiful feature i don't experience any problem on it...keep up the good work UNO.. #unodigital #my no.1 bank,5,1,com.iexceed.unoConsumerBanking,2023-04-13 12:26:21,1,1,
AUTO REJECT. THEY ONLY COLLECT YOUR DATA.,AUTO REJECT. THEY ONLY COLLECT YOUR DATA.,1,0,hb.xinxinxr.vip,2023-08-26 07:32:24,1,1,
"Do not download this scam in disguise app. They only collect your personal data. After filling up the information, your application will get rejected in 2 seconds. Waste of load and time. Auto reject. Despicable scam of the earth.","Do not download this scam in disguise app. They only collect your personal data. After filling up the informations, your application will get rejected in 2 seconds. Waste of load and time. Auto reject. Despicable scam of the earth.",1,1,ph.loanpeso.fast,2023-03-16 10:56:40,1,1,
"It's a stupid app, they charge a lot of interest and then they harass you to pay.","Bwisit na apps to , anlaki mag interest tapos mang haharass magpabayad .. Hoyyy mahiya naman kayo, wala pang isang buwan naniningil na kaagad kayo bwisit",1,0,com.liang.chan,2023-08-05 06:36:30,1,1,
"I need quick cash for emergency and give all my time, trust and effort only to get declined.","I need quick cash for emergency and give all my time, trust and effort only to get declined.",1,0,ph.loans.mobile,2023-09-29 06:30:53,1,1,
Apps crashing.,Apps crashing.,1,0,com.banko.cm,2021-07-28 09:50:38,1,1,
"It's a great app, it's very fast, it's approved, the interest is also very high, 2k, 2 weeks, more than half the profit, but it's too late for the amount of extra interest. It's 15 days before the end of the term, you're too interested...but I'm glad you used the money.","Grabe app n to sobra bilis mgapproved sobrang taas din ng interest 2k 2 weeks mhgit kalahati tubo tpos malate k lng isang are laki ng dagdag interest,Kung kniknino p tmtwag,mam sir khit tmwag p kau a Kung Sino di nman cla ung my utang s inyo di kau bbydan...sna nman wg n maulit pwde nmin kau ireklamo kc nklgy dun 180 days of mgbbyd k 1 week.....ky mabilis cash 15 days sna nman nglong term din kau sobra n nga kau mginterest...pero slmat p din kc ngamit q ung pera Nung kelngan klngan q..sna mpgand",1,0,com.abs.pesobuffet.android,2023-09-09 21:54:01,1,1,
Easy application.,easy application .,5,0,com.pesoloan,2023-09-07 04:08:21,1,1,
"Best app, easy to apply","Best app, easy to apply",5,0,com.tmart.pesoq,2023-08-28 05:51:56,1,1,
How do you even register if you live in Japan the area code is already set to +63(phil) and cant be changed so i cant receive the otp why did you advertise to a tiktoker who is here in Japan about how easy it is to send if it is not available internationally your app is just stupid,How do you even register if you live in japan the area code is already set to +63(phil) and cant be changed so i cant receive the otp bat kayo nag pa advertise sa isang tiktoker na nandito sa japan about sa easy na mag padala kung di papala available international yang app nyo tanga lang ang galawan,2,1,com.palawanpay.ewallet,2023-08-30 03:39:38,1,1,
"This the best loan app that I have tried, , the loan app is very smart and the approval is very fast and the interest is low, , I got borrowed 1000 and I rcv 955 And I was given enough time to pay, , it is highly recommended, THANK YOU OLP❤️❤️","This the best loan app that I have tried, , sobrang bait ng loan app n to sobrang bilis ng approval at Ang baba ng interest, , I got borrowed 1000 and I rcv 955 And binigyan pa Ako ng sapat n Oras para magbayad , , sobrang recommended q to, THANK YOU OLP❤️❤️",5,0,ph.onlineloans.mobile.android,2023-09-07 14:40:48,1,1,
Easy to apply if you complete the requirements,Easy to apply if complete the requirements,3,0,ph.homecredit.myhomecredit,2023-10-06 03:33:28,1,1,
The available balance is not accurate and not realtime. Confusing.,The available balance is not accurate and not realtime. Confusing.,1,0,com.securitybank.online,2022-11-17 12:39:49,1,1,
"This is the most convenient online mobile money transfer application so far. No fees, no daily limit, very convenient, fast, safe and reliable","This is the most convenient online mobile money transfer application so far. No fees , no daily limit very convenient,fast safe and Reliable",5,0,ph.seabank.seabank,2022-11-26 06:16:58,1,1,
Yeah they are fast alright fast enough to disapprove your loan. Please delete my info. Worst app.,Yeah they are fast alright fast enough to disapprove your loan. Please delete my info. Worst app.,1,0,ph.loanpeso.fast,2023-07-23 22:14:09,1,1,
"Friendly user app. The lending company is legit. After meeting up with their agent signing the contract, in a couple of days, viola the loan was approved. Only if I could learn this ahead before. Things may be different now. Still, thank you.","Friendly user app. The lending company is legit. After meeting up with their agent signing the contract, in a couple of days, viola the loan was approved. Only if i could learn this ahead before. Things may be different now. Still, thank you.",5,19,io.breezeventures.mb,2023-05-01 20:27:37,1,1,
MANY ERRORS!!!!!!!!!!,MANY ERRORS!!!!!!!!!!,1,0,com.banko.cm,2022-08-23 11:55:35,1,1,
Horrible.. high interest and short time for repayment.. they let you see the amount that you will pay but not the amount that will be disbursed.. I will not gonna use this again. this app is a scam.,Horrible.. high interest and short time for repayment.. they let you see the amount that you will pay but not the amount that will be disbursed.. I will not gonna use this again. this app is a scam.,1,1,com.abs.pesobuffet.android,2023-10-08 10:54:17,1,1,
This app helps you to see our balance without machine...I recommend you'll use this app😚,This àpp help you to see our balance without machine...I recommend you'll to use this app😚,5,0,com.landbank.mobilebanking,2023-05-30 10:59:31,1,1,
Dissatisfied!!! Scammer! I don't recommend it!!! Poor app! Harassing customer service!!!! In short NO MATTER!!!!!;__,dissatisfied!!! Scammer! I dont recommended it!!! Poor app! Harassing customer service!!!! In short WALANG KWENTa!!!!!;__,1,0,com.tmart.pesoq,2023-09-13 07:59:46,1,1,
Convenient to use.,Convenient to use.,4,0,com.unionbankph.online,2023-09-15 13:18:19,1,1,
First loan disbursement was really fast and you can pay less as long as you pay earlier than your due date. Hoping it will increase my credit limit soon. Thank youuu Zippeso,First loan disbursement was really fast and you can pay less as long as you pay earlier than your due date. Hoping it will increase my credit limit soon. Thank youuu Zippeso,5,1,ph.zippeso.online.cash.loan,2023-09-27 17:13:19,1,1,
Easy to fill up.,Easy to fill up.,3,0,com.liang.chan,2023-10-05 12:07:26,1,1,
"The app is ok.. Convenient and easy to use.. But I hope you can check and withdraw from your account even offline.. As a data user it is very expensive, you need to load P50 just to transact..","Ok naman ang app.. Convient and easy to used.. Pero sana pwede aq magcheck at mag withdraw sa account q kahit offline.. Sa gaya q na data user masyado magastos, kailangan q pa magload ng P50 para lang maka transact..",2,0,com.dwidasa.cb.mb.android,2022-04-09 03:46:06,1,1,
"Can't get past the photo requirements. It just says something about internet connection. And my connection is JUST FINE. I even tried my data connection. I guess it is the best way of them saying, ""Sorry, we can't approve your request (loan application) this time"".","Can't get past the photo requirements. It just says something about internet connection. And my connection is JUST FINE. I even tried my data connection. I guess it is the best way of them saying, ""Sorry, we can't approve your request (loan application) this time"".",1,111,com.plentina.app,2021-06-10 02:26:07,1,1,
I can't open it there's a message that keeps telling me that problem connecting to server,I can't open it there's a message that keep saying to me that problem connecting to server,1,0,com.dwidasa.cb.mb.android,2022-08-20 07:32:53,1,1,
"It's hard to register online banking! Again and again. It took a while to verify the error. Pls, if you offer online banking, make sure it's fast and hassle-free. Your patience will run out just from registration. #levelupUB","Ang hirap magregister ng online banking! Paulit ulit. Antagal mag verify panay ang error. Pls, kung mag ooffer kayo ng online banking, make sure na mabilis at hindi hassle. Uubusin ang pasensiya mo sa registration pa lang. #levelupUB",1,0,com.unionbankph.online,2023-09-26 06:21:35,1,1,
This app is good and small fees long term also us good for person who needs thank you❤❤❤,This app is good and small fees long term also us good for person who needs thank you❤❤❤,5,0,ph.onlineloans.mobile.android,2023-09-01 12:52:16,1,1,
Nice app for faster online banking,Nice app for faster online bank,5,0,www.mobile.bdo.com.ph,2023-03-28 07:34:37,1,1,
I can't register an account. I've tried calling their customer service but still no changes on this issue. I even went to their office. Worst online banking I've ever experienced!,I can't enroll an account. I've tried calling their customer service but still no changes on this issue. I even went to their office. Worst online banking I've ever experienced!,1,0,com.securitybank.online,2023-05-27 02:30:33,1,1,
Transfers to other Banks are not possible. Crashes middle of the transaction. Worst App ever. Is that a bank? Replace the programmer.,Transfers to other Bank is not possible. Crashes middle of the Transaktion. Worst App ever. Is that a bank? Replace the programmer.,1,0,ph.com.bdo.retail,2023-09-19 03:30:33,1,1,
lemon loans are good and low interest,lemon loan are good and small interest,1,0,com.liang.chan,2023-10-02 04:12:03,1,1,
OTP is so delayed especially when verifying my number you'll end up having to resend the code number again then you have to try again. what is wrong with you're app?? you have to do something about this matter.,OTP is so delayed especially when verificating my number you'll end up to resend again the code number then you have to try again. what is wrong with you're app?? you have to do something about this matter.,1,0,ph.com.metrobank.mcc.mbonline,2023-09-07 06:58:37,1,1,
app turns to white screen when opening. sucks,app turna to white screen when opening. sucks,1,2,ph.gov.gsis.insurance.EGSISMO,2022-12-16 10:22:02,1,1,
"I find this app more convenient. If you want to have an alternative account where you can save your money, you can try this. It's easy and hassle.","I find this app more convenient. If you want to have an alternative account where you can save your money, you can try this. It's easy and hassle.",5,0,ph.seabank.seabank,2023-10-09 19:38:45,1,1,
"Thank you for the app. Because it's a hustle to always go to the landbank just to check if the loan applied for has been received. Because of the app, checking the balance is easier. Thank you",Thank you sa app. Dahil hustle ang pagpunta lagi sa landbank para lang mag check kung pumasok naba ang loan na inapplyan. Dahil sa app napapadali ang pag ccheck ng balance. Thank you,5,0,com.landbank.mobilebanking,2023-10-07 16:41:20,1,1,
"My experience of this is sooo bad,very highest interest... imagine I was delayed in 2 days it marked up to 600 oh my god this not recommended..they always calling at you and they will talk to you some bad words...I'm so irritated of this app,much better the Bill ease are so good low interest and they will not pressure if you are delayed...","My experience of this is sooo bad,very highest interest... imagine I was delay in 2days it marked up to 600 oh my god this not recommended..they always calling at you and they will talk to you some bad words...I'm so irritated of this app,much better the Bill ease are so good low interest and they will not pressure if you are delayed...",1,0,com.wow.pera,2023-10-09 09:45:11,1,1,
"Changing my review from 3* to 5*. App has faster response and loading time. Very friendly UI. Easy to understand, matter of fact i compare the rest of my banking app to this one and i just wish they had citi features too. Nice upgrades. Good job!","Changing my review from 3* to 5*. App has faster response and loading time. Very friendly UI. Easy to understand, matter of fact i compare the rest of my banking app to this one and i just wish they have citi features too. Nice upgrades. Good job!",5,4,com.citibank.CitibankPH,2023-01-22 15:27:56,1,1,
Hard to talk to! Very high interest! 0 stars should be!,Hirap kausap! Mataas masyado interest! 0 star dapat!,1,0,ph.loans.mobile,2023-08-25 04:03:54,1,1,
"its agents are just rude. NO CONVENIENT CUSTOMER SERVICE to assist. no office no hotline. Agents swear, super rude. no due date yet, you are being yelled at in the follow up.","puro bastos ang mga agents nito. NO CONVENIENT CUSTOMER SERVICE na mag assist. wala office walang hotline. nag mumura mga agents, super bastos. dimo pa due date sinisigawan ka na sa follow up palang.",1,0,com.peramoo,2023-08-26 12:10:37,1,1,
The guidelines are clear and the process is quick. Thanks,The guidelines are clear and the process is quick Thanks,5,0,com.tonik.mobile,2023-08-23 23:18:58,1,1,
Your app needs some refinement. I can't create a new account because of it. 🙄,Your app needs some refinement. I can't create a new account because of it. 🙄,1,0,ph.com.metrobank.mcc.mbonline,2023-08-27 12:44:30,1,1,
Worst app ever. always system error.,Worst app ever. always system error.,1,0,com.securitybank.online,2022-11-18 13:07:35,1,1,
"Very fast but very high deductions such as service fee, interest rate etc.","Very fast but very high deductions such as service fee, interest rate etc.",5,0,tech.codeblock.okpeso,2023-08-28 23:00:19,1,1,
STUPID APPS ALWAYS FAILED FAILED!!! THEY OFFER YOU 20K AND ALWAYS FAIL!!!,STUPID APPS ALWAYS FAILED FAILED!!! THEY OFFER YOU 20K AND ALWAYS FAIL!!!,1,0,com.liang.chan,2023-08-23 23:53:22,1,1,
The apps always get errors whenever pay days come. That's the day when we needed to check out account and it wasn't even working.,The apps alway gets error whenever pay days comes. That's the day when we need to chck out account and it was not even working.,1,0,com.securitybank.online,2022-11-10 04:54:49,1,1,
These apps are not recommendable I give all the information that they need however they decline my application in just a few minutes.,This apps is not recommendable I give all the information that they need however they decline my application in just few minutes .,1,7,com.vip.pera,2023-10-08 22:43:07,1,1,
that's a useless app. a lot of nonsense. uninstall immediately. find a smart payment app. I just wasted my time here,walang kwentang app yan. daming kalokohan. uninstall na agad. hanap ng masmatinong payment app. sinayang ko lang oras ko dito,1,0,com.palawanpay.ewallet,2023-07-04 08:42:48,1,1,
Whenever I use your app it always redirects me to system under maintenance. This is the 6th time and its getting really annoying. Might as well look for other apps who do better.,Whenever i use your app it always redirects me to system under maintenance. This is the 6th time and its getting really annoying. Might as well look for other apps who does better.,1,0,com.unionbankph.online,2023-08-20 09:19:19,1,1,
"Seems like the app is on maintenance almost every night. When it doesn't, it gets the job done.","Seems like the app is on maintenance almost everynight. When it doesn't, It gets the job done.",3,0,com.securitybank.online,2022-12-17 15:47:12,1,1,
"This App is clickbate, they will call you to get a loan, they will download the app and give you a big credit... but if you bite, their processing fee is too big.. always when you need it, you won't be able to read the other details.. the fees are hidden when you are new to their apps, you won't notice... so if I am one of you, avoid it. You will be buried in debt",This App is clickbate tatawagan kayo napweding mangutang ipapadownload sa inyo yung app at bibigayan kayo ng malaking credit... tas pag kumagat kayo sobrang laki ng processing fee nila.. sempre pag ikaw nangangailang hindi mo na mababasa pa yung mga ibang details.. naka hidden yung mga fee pag bago ka sa apps nila hindi mo mapapansin... kaya kung ako sa inyo iwasan nyo to. Ibabaon ka lalo sa utang,1,0,ph.lhl.pautangpeso,2023-08-10 10:49:57,1,1,
"Hi! After the maintenance done last Nov. 13, 2021, all my purchase transactions cannot be viewed anymore as well as the points that I've earned. Hopefully you can fix this as soon as possible, because it is important for me to track my credit card usage.","Hi! After the maintenance done last Nov. 13, 2021, all my purchase transactions cannot be viewed anymore as well as the points that I've earned. Hopefully you can fix this the soonest possible time, because it is important for me to track my credit card usage.",2,27,com.citibank.CitibankPH,2021-11-15 15:06:53,1,1,
Fast review but not recommended,Fast review but not recommended,1,0,ph.loanpeso.fast,2023-04-24 13:45:16,1,1,
nice bank with low transaction fee.,nice bank with low transaction fee.,5,0,com.unionbankph.online,2023-09-15 01:30:37,1,1,
"the approval is very fast and there is no fuss...if it's really an emergency and you need cash, this app is really a big help, the service fee is really big, it's ok...","very fast ang approval and walang kuskus balungos...kung emergency talaga na kailangn ng cash malaking tulong talaga ang app na tu, malaki nga lang ang service fee pro ok na rin...",5,0,hb.xinxinxr.vip,2023-09-22 07:26:15,1,1,
"Worse than the old BDO app which stopped working. This new app initially did not display any transactions, which made it rather useless. Now it cannot display the account balance, and same day transactions are not visible either. I cannot understand how BDO as one of the largest banking conglomerates in the Philippines manages to consistently produce among the worst software in the fintech industry. Always rated around 2 stars or even below. Pay good programmers decent wages to get the job done!","Worse than the old BDO app which stopped working. This new app initially did not display any transactions, which made it rather useless. Now it cannot display the account balance, and same day transactions are not visible either. I cannot understand how BDO as one of the largest banking conglomerates in the Philippines manages to consistently produce among the worst software in the fintech industry. Always rated around 2 stars or even below. Pay good programmers decent wages to get the job done!",1,4,ph.com.bdo.retail,2023-09-15 07:19:06,1,1,
Low interest rate 💖 highly recommended 😉,Low interest rate 💖 highly recommended 😉,5,0,ph.pesoredee.mobile.android,2023-08-09 23:28:00,1,1,
"App performance is poor, too slow and keep on getting error messages every time you open it","App performance is poor, too slow and keep on getting error messages everytime you open it",2,0,com.securitybank.online,2022-11-05 09:50:54,1,1,
good mobile app terms of needs,good mbile app interms of needs,5,0,ph.zippeso.online.cash.loan,2023-07-20 02:59:07,1,1,
Please improve your service in OTP Generator. I'm very much disappointed with your service on this. Might uninstall this app.,Please improve your service in OTP Generator. I'm very much disappointed with your service on this. Might uninstall this app.,1,1,com.landbank.mobilebanking,2023-04-29 14:18:20,1,1,
The best bank app for me. It's convenient for me. There are no bugs! Highly recommended. 😍,The best bank app for me. Convenient sya para sa akin Wala pating bugs! Highly recommend. 😍,5,0,ph.seabank.seabank,2023-07-29 04:04:42,1,1,
